Efficiency,PWR,Torque,Thrust,RPM
0.7672,0.249,0.653,0.919,24000
0.7653,0.225,0.592,0.795,24000
0.7565,0.2,0.525,0.668,24000
0.7353,0.173,0.454,0.539,24000
0.6917,0.144,0.379,0.407,24000
0.6069,0.115,0.302,0.274,24000
0.4307,0.085,0.222,0.138,24000
-0.0018,0.055,0.144,0,24000
0,0.405,1.022,2.66,25000
0.0631,0.413,1.042,2.653,25000
0.1234,0.421,1.063,2.644,25000
0.1809,0.43,1.083,2.633,25000
0.2356,0.437,1.103,2.618,25000
0.2875,0.445,1.122,2.6,25000
0.3367,0.452,1.139,2.577,25000
0.3834,0.457,1.153,2.546,25000
0.4277,0.461,1.161,2.504,25000
0.4695,0.462,1.164,2.449,25000
0.5088,0.46,1.161,2.382,25000
0.5457,0.456,1.149,2.299,25000
0.5801,0.447,1.127,2.198,25000
0.6119,0.437,1.102,2.091,25000
0.641,0.426,1.073,1.981,25000
0.6676,0.413,1.041,1.869,25000
0.6914,0.399,1.007,1.754,25000
0.7124,0.384,0.968,1.636,25000
0.7308,0.367,0.926,1.516,25000
0.7459,0.349,0.879,1.392,25000
0.7583,0.328,0.828,1.265,25000
0.7678,0.306,0.77,1.136,25000
0.7727,0.281,0.708,1.003,25000
0.7708,0.254,0.641,0.867,25000
0.762,0.226,0.569,0.728,25000
0.7407,0.195,0.492,0.587,25000
0.6964,0.163,0.41,0.443,25000
0.6093,0.129,0.325,0.296,25000
0.4266,0.094,0.238,0.146,25000
-0.0075,0.061,0.153,-0.002,25000
0,0.456,1.105,2.884,26000
0.0633,0.465,1.128,2.878,26000
0.1237,0.475,1.151,2.869,26000
0.1812,0.484,1.174,2.859,26000
0.2359,0.494,1.197,2.846,26000
0.2878,0.503,1.219,2.828,26000
0.337,0.511,1.239,2.805,26000
0.3836,0.518,1.256,2.774,26000
0.4277,0.522,1.266,2.73,26000
0.4695,0.524,1.271,2.673,26000
0.5089,0.523,1.267,2.6,26000
0.5459,0.518,1.255,2.511,26000
0.5804,0.508,1.231,2.401,26000
0.6123,0.496,1.203,2.284,26000
0.6419,0.483,1.171,2.165,26000
0.6689,0.469,1.136,2.042,26000
0.6932,0.453,1.097,1.916,26000
0.7148,0.435,1.054,1.787,26000
0.7339,0.415,1.007,1.655,26000
0.7496,0.394,0.956,1.52,26000
0.7626,0.371,0.899,1.382,26000
0.7727,0.345,0.836,1.24,26000
0.7781,0.317,0.768,1.095,26000
0.7764,0.287,0.696,0.948,26000
0.7679,0.255,0.617,0.796,26000
0.7483,0.22,0.534,0.645,26000
0.7052,0.184,0.446,0.488,26000
0.6196,0.146,0.354,0.328,26000
0.4398,0.107,0.26,0.165,26000
-0.0036,0.07,0.169,-0.001,26000
0,0.511,1.192,3.12,26999
0.0634,0.522,1.218,3.114,26999
0.1239,0.533,1.244,3.107,26999
0.1814,0.544,1.27,3.097,26999
0.2361,0.555,1.296,3.083,26999
0.2879,0.566,1.321,3.067,26999
0.337,0.576,1.344,3.044,26999
0.3835,0.585,1.365,3.015,26999
0.4276,0.591,1.379,2.971,26999
0.4693,0.593,1.385,2.911,26999
0.5088,0.592,1.381,2.834,26999
0.5457,0.586,1.368,2.737,26999
0.5804,0.575,1.342,2.617,26999
0.6125,0.562,1.311,2.491,26999
0.6424,0.547,1.276,2.36,26999
0.6699,0.53,1.237,2.227,26999
0.6947,0.511,1.194,2.089,26999
0.7169,0.491,1.146,1.949,26999
0.7366,0.468,1.093,1.804,26999
0.753,0.444,1.037,1.657,26999
0.7666,0.417,0.974,1.506,26999
0.7774,0.388,0.906,1.352,26999
0.7835,0.356,0.832,1.195,26999
0.7823,0.323,0.754,1.034,26999
0.7744,0.286,0.669,0.87,26999
0.7541,0.248,0.578,0.703,26999
0.7102,0.207,0.483,0.532,26999
0.6216,0.165,0.385,0.357,26999
0.4377,0.122,0.285,0.18,26999
-0.0103,0.08,0.187,-0.003,26999
0,0.571,1.286,3.366,28000
0.0634,0.584,1.315,3.362,28000
0.1238,0.597,1.344,3.356,28000
0.1812,0.61,1.374,3.349,28000
0.2358,0.623,1.403,3.337,28000
0.2875,0.636,1.431,3.321,28000
0.3365,0.648,1.459,3.301,28000
0.3829,0.659,1.482,3.272,28000
0.4268,0.667,1.501,3.23,28000
0.4684,0.67,1.509,3.169,28000
0.5079,0.669,1.506,3.086,28000
0.545,0.663,1.492,2.982,28000
0.5798,0.65,1.463,2.853,28000
0.6121,0.635,1.429,2.715,28000
0.6422,0.617,1.39,2.573,28000
0.6701,0.598,1.346,2.427,28000
0.6955,0.577,1.299,2.278,28000
0.7183,0.554,1.246,2.125,28000
0.7386,0.528,1.189,1.968,28000
0.7557,0.5,1.126,1.808,28000
0.7698,0.471,1.059,1.645,28000
0.7813,0.437,0.984,1.477,28000
0.788,0.401,0.903,1.306,28000
0.7871,0.364,0.819,1.131,28000
0.7792,0.323,0.727,0.953,28000
0.7588,0.28,0.629,0.771,28000
0.7127,0.234,0.527,0.584,28000
0.6208,0.188,0.423,0.392,28000
0.4339,0.14,0.316,0.197,28000
-0.0046,0.094,0.211,-0.001,28000
0,0.711,1.544,3.63,29000
0.0578,0.716,1.556,3.631,29000
0.1152,0.718,1.56,3.629,29000
0.1708,0.725,1.576,3.624,29000
0.2251,0.732,1.591,3.616,29000
0.2775,0.74,1.609,3.606,29000
0.3269,0.75,1.63,3.586,29000
0.3742,0.759,1.649,3.561,29000
0.4194,0.765,1.662,3.519,29000
0.4627,0.766,1.665,3.456,29000
0.5037,0.761,1.655,3.366,29000
0.5422,0.752,1.634,3.252,29000
0.5779,0.736,1.599,3.11,29000
0.6106,0.718,1.559,2.958,29000
0.6409,0.698,1.516,2.804,29000
0.6692,0.676,1.468,2.646,29000
0.695,0.651,1.416,2.484,29000
0.718,0.625,1.359,2.318,29000
0.7388,0.596,1.296,2.148,29000
0.7565,0.565,1.228,1.974,29000
0.7711,0.531,1.153,1.795,29000
0.7829,0.493,1.071,1.612,29000
0.7901,0.452,0.983,1.426,29000
0.7893,0.41,0.892,1.236,29000
0.781,0.364,0.792,1.04,29000
0.7598,0.316,0.686,0.842,29000
0.7109,0.266,0.577,0.638,29000
0.6155,0.214,0.466,0.429,29000
0.4257,0.162,0.352,0.216,29000
-0.0015,0.111,0.241,-0.001,29000
0,0.94,1.974,3.907,30000
0.0489,0.94,1.975,3.908,30000
0.0977,0.941,1.978,3.909,30000
0.1471,0.938,1.971,3.91,30000
0.197,0.935,1.963,3.91,30000
0.2475,0.929,1.952,3.907,30000
0.2977,0.925,1.944,3.901,30000
0.3482,0.921,1.934,3.891,30000
0.3978,0.915,1.923,3.867,30000
0.4451,0.906,1.903,3.806,30000
0.4907,0.888,1.865,3.702,30000
0.5335,0.867,1.821,3.572,30000
0.5719,0.843,1.77,3.412,30000
0.6058,0.819,1.72,3.242,30000
0.6366,0.795,1.67,3.071,30000
0.6658,0.768,1.614,2.897,30000
0.6928,0.739,1.552,2.718,30000
0.7168,0.707,1.486,2.534,30000
0.7381,0.673,1.415,2.346,30000
0.7564,0.637,1.339,2.156,30000
0.7712,0.599,1.257,1.961,30000
0.7829,0.556,1.169,1.763,30000
0.7902,0.511,1.074,1.561,30000
0.7891,0.464,0.976,1.354,30000
0.7802,0.414,0.869,1.143,30000
0.7586,0.359,0.755,0.926,30000
0.7077,0.304,0.638,0.703,30000
0.6081,0.247,0.519,0.472,30000
0.4158,0.189,0.396,0.238,30000
-0.0023,0.132,0.277,-0.001,30000
0,1.218,2.476,4.197,31000
0.0423,1.205,2.45,4.198,31000
0.0854,1.192,2.423,4.198,31000
0.1296,1.178,2.396,4.198,31000
0.1748,1.165,2.369,4.197,31000
0.2209,1.153,2.343,4.197,31000
0.2674,1.142,2.322,4.196,31000
0.3125,1.14,2.318,4.196,31000
0.3599,1.13,2.298,4.192,31000
0.4042,1.131,2.299,4.186,31000
0.456,1.097,2.231,4.124,31000
0.5022,1.064,2.162,4.002,31000
0.5446,1.023,2.081,3.828,31000
0.5825,0.981,1.995,3.623,31000
0.6167,0.942,1.914,3.419,31000
0.6493,0.901,1.832,3.216,31000
0.6792,0.861,1.75,3.012,31000
0.7062,0.819,1.665,2.804,31000
0.7301,0.775,1.576,2.592,31000
0.749,0.732,1.489,2.38,31000
0.7631,0.689,1.401,2.167,31000
0.7743,0.642,1.305,1.951,31000
0.7816,0.59,1.2,1.729,31000
0.782,0.535,1.088,1.5,31000
0.7749,0.476,0.967,1.266,31000
0.7541,0.412,0.838,1.025,31000
0.7057,0.347,0.706,0.777,31000
0.5971,0.287,0.583,0.523,31000
0.4194,0.219,0.446,0.271,31000
-0.0006,0.154,0.313,0,31000
0,1.528,3.01,4.498,32000
0.0372,1.515,2.983,4.501,32000
0.0749,1.504,2.961,4.502,32000
0.113,1.495,2.944,4.501,32000
0.1525,1.476,2.908,4.501,32000
0.1934,1.456,2.867,4.501,32000
0.2365,1.428,2.812,4.498,32000
0.2818,1.397,2.751,4.495,32000
0.3309,1.358,2.674,4.489,32000
0.3817,1.322,2.604,4.483,32000
0.431,1.297,2.554,4.468,32000
0.4778,1.26,2.482,4.376,32000
0.5214,1.219,2.401,4.234,32000
0.5545,1.193,2.35,4.068,32000
0.5795,1.176,2.316,3.891,32000
0.6051,1.136,2.237,3.663,32000
0.6381,1.076,2.118,3.429,32000
0.6657,1.018,2.005,3.187,32000
0.6859,0.965,1.901,2.941,32000
0.7174,0.889,1.751,2.684,32000
0.7359,0.827,1.63,2.434,32000
0.7507,0.765,1.506,2.185,32000
0.762,0.698,1.374,1.932,32000
0.7667,0.628,1.237,1.674,32000
0.7592,0.557,1.097,1.409,32000
0.7333,0.485,0.955,1.137,32000
0.672,0.417,0.821,0.862,32000
0.5611,0.35,0.69,0.582,32000
0.3671,0.28,0.551,0.293,32000
-0.0015,0.213,0.419,-0.001,32000
0,1.776,3.392,4.802,33000
0.0354,1.747,3.336,4.802,33000
0.071,1.742,3.328,4.804,33000
0.1077,1.723,3.29,4.803,33000
0.1451,1.704,3.254,4.802,33000
0.1833,1.686,3.219,4.8,33000
0.222,1.669,3.188,4.797,33000
0.2609,1.655,3.161,4.793,33000
0.3002,1.643,3.137,4.788,33000
0.342,1.619,3.093,4.781,33000
0.3892,1.577,3.011,4.767,33000
0.4382,1.518,2.9,4.7,33000
0.4893,1.442,2.753,4.567,33000
0.5337,1.378,2.632,4.395,33000
0.5696,1.328,2.536,4.198,33000
0.6001,1.279,2.443,3.975,33000
0.6276,1.23,2.348,3.747,33000
0.6514,1.182,2.257,3.517,33000
0.6704,1.137,2.171,3.289,33000
0.6846,1.091,2.084,3.055,33000
0.6976,1.035,1.976,2.803,33000
0.701,0.977,1.867,2.535,33000
0.7135,0.89,1.7,2.243,33000
0.7111,0.809,1.545,1.943,33000
0.7027,0.717,1.369,1.63,33000
0.6776,0.624,1.191,1.313,33000
0.6194,0.539,1.029,0.997,33000
0.5174,0.453,0.866,0.675,33000
0.3334,0.365,0.697,0.337,33000
0.0002,0.278,0.531,0,33000
0,2.312,4.286,5.135,34000
0.03,2.268,4.204,5.133,34000
0.0605,2.25,4.171,5.132,34000
0.0916,2.228,4.13,5.13,34000
0.1262,2.153,3.991,5.121,34000
0.1619,2.094,3.881,5.111,34000
0.1982,2.048,3.797,5.101,34000
0.2382,1.983,3.676,5.087,34000
0.2802,1.921,3.561,5.073,34000
0.3262,1.849,3.427,5.051,34000
0.3734,1.786,3.311,5.028,34000
0.4145,1.755,3.253,4.986,34000
0.4538,1.706,3.163,4.864,34000
0.4898,1.653,3.064,4.695,34000
0.5314,1.58,2.928,4.52,34000
0.5678,1.519,2.815,4.333,34000
0.5978,1.459,2.704,4.108,34000
0.6245,1.387,2.571,3.841,34000
0.6484,1.311,2.431,3.561,34000
0.6702,1.231,2.283,3.275,34000
0.6863,1.159,2.148,2.998,34000
0.6973,1.092,2.023,2.732,34000
0.7029,1.022,1.894,2.461,34000
0.6917,0.955,1.77,2.165,34000
0.6698,0.874,1.62,1.839,34000
0.6222,0.793,1.47,1.488,34000
0.5752,0.674,1.25,1.125,34000
0.4753,0.571,1.058,0.758,34000
0.3057,0.464,0.861,0.382,34000
-0.0003,0.358,0.664,0,34000
0,2.605,4.69,5.424,35000
0.0288,2.555,4.602,5.418,35000
0.0589,2.498,4.498,5.41,35000
0.09,2.445,4.403,5.4,35000
0.1227,2.387,4.297,5.388,35000
0.1566,2.333,4.201,5.375,35000
0.1911,2.287,4.119,5.362,35000
0.2268,2.243,4.039,5.348,35000
0.2617,2.216,3.99,5.333,35000
0.2975,2.184,3.932,5.311,35000
0.3343,2.15,3.871,5.288,35000
0.3809,2.06,3.709,5.248,35000
0.428,1.955,3.521,5.132,35000
0.4788,1.833,3.301,4.969,35000
0.5214,1.739,3.132,4.766,35000
0.5492,1.695,3.052,4.567,35000
0.5719,1.66,2.989,4.366,35000
0.5934,1.618,2.913,4.155,35000
0.6087,1.572,2.831,3.912,35000
0.6354,1.47,2.648,3.619,35000
0.6494,1.386,2.496,3.312,35000
0.66,1.299,2.339,3.004,35000
0.6656,1.205,2.17,2.683,35000
0.6645,1.102,1.984,2.342,35000
0.6508,0.99,1.783,1.976,35000
0.6178,0.878,1.581,1.596,35000
0.497,0.687,1.236,0.966,35000
0.4514,0.663,1.193,0.815,35000
0.2858,0.55,0.991,0.413,35000
0.0025,0.437,0.787,0.003,35000
0,2.7,4.727,5.682,36000
0.0299,2.676,4.685,5.675,36000
0.0605,2.64,4.621,5.664,36000
0.0926,2.567,4.494,5.623,36000
0.1247,2.542,4.45,5.627,36000
0.1568,2.525,4.421,5.621,36000
0.1892,2.502,4.38,5.6,36000
0.2228,2.473,4.329,5.586,36000
0.2576,2.434,4.261,5.562,36000
0.2937,2.39,4.183,5.535,36000
0.3306,2.344,4.104,5.501,36000
0.3701,2.284,3.998,5.454,36000
0.4036,2.247,3.934,5.365,36000
0.4372,2.177,3.811,5.196,36000
0.4738,2.091,3.66,5.022,36000
0.5135,1.99,3.483,4.835,36000
0.5547,1.878,3.288,4.622,36000
0.5825,1.792,3.137,4.359,36000
0.6054,1.696,2.969,4.05,36000
0.6238,1.605,2.81,3.74,36000
0.6335,1.534,2.685,3.449,36000
0.6366,1.467,2.569,3.157,36000
0.6341,1.385,2.424,2.833,36000
0.6255,1.279,2.239,2.468,36000
0.6047,1.159,2.03,2.074,36000
0.5676,1.037,1.816,1.672,36000
0.5044,0.917,1.605,1.263,36000
0.4065,0.795,1.391,0.849,36000
0.2516,0.673,1.177,0.429,36000
-0.0049,0.546,0.956,-0.007,36000
0,3.122,5.317,5.904,37000
0.0261,3.164,5.389,5.762,37000
0.0542,3.101,5.282,5.857,37000
0.0836,3.011,5.13,5.848,37000
0.1177,2.886,4.916,5.917,37000
0.1486,2.837,4.833,5.878,37000
0.1776,2.83,4.821,5.837,37000
0.214,2.726,4.644,5.809,37000
0.2484,2.665,4.539,5.766,37000
0.2836,2.614,4.453,5.74,37000
0.3212,2.547,4.339,5.701,37000
0.3599,2.477,4.219,5.647,37000
0.3983,2.413,4.11,5.581,37000
0.4344,2.325,3.961,5.415,37000
0.4653,2.251,3.834,5.213,37000
0.4946,2.179,3.712,5.008,37000
0.5266,2.087,3.555,4.788,37000
0.5442,2.046,3.485,4.564,37000
0.5601,1.998,3.403,4.333,37000
0.5785,1.91,3.253,4.052,37000
0.5963,1.781,3.034,3.701,37000
0.6031,1.662,2.83,3.326,37000
0.6041,1.538,2.619,2.943,37000
0.597,1.404,2.392,2.54,37000
0.5785,1.261,2.148,2.118,37000
0.5374,1.13,1.926,1.694,37000
0.4703,1.002,1.706,1.263,37000
0.3692,0.875,1.49,0.834,37000
0.2142,0.74,1.26,0.395,37000
-0.0141,0.62,1.056,-0.021,37000
0,4.544,7.536,6.381,38000
0.0212,4.392,7.285,6.352,38000
0.0436,4.256,7.059,6.321,38000
0.0672,4.123,6.838,6.287,38000
0.0915,4.012,6.653,6.253,38000
0.118,3.865,6.41,6.211,38000
0.1483,3.656,6.063,6.156,38000
0.1813,3.454,5.729,6.093,38000
0.2164,3.272,5.426,6.027,38000
0.2567,3.067,5.086,5.958,38000
0.3001,2.873,4.766,5.873,38000
0.3477,2.687,4.457,5.786,38000
0.3879,2.588,4.292,5.698,38000
0.4263,2.482,4.116,5.542,38000
0.4623,2.371,3.932,5.333,38000
0.4909,2.284,3.788,5.091,38000
0.5133,2.222,3.685,4.855,38000
0.5324,2.154,3.573,4.596,38000
0.5483,2.088,3.463,4.332,38000
0.5664,1.985,3.292,4.031,38000
0.5764,1.889,3.134,3.709,38000
0.579,1.818,3.016,3.415,38000
0.5741,1.746,2.895,3.103,38000
0.5511,1.673,2.774,2.73,38000
0.5395,1.499,2.487,2.296,38000
0.5021,1.354,2.245,1.852,38000
0.4421,1.204,1.998,1.395,38000
0.3526,1.056,1.751,0.939,38000
0.2151,0.9,1.493,0.471,38000
-0.0023,0.743,1.233,-0.004,38000
