Efficiency,PWR,Torque,Thrust,RPM
0.7966,1.094,2.873,3.308,24000
0.8151,1.024,2.689,3.008,24000
0.8309,0.947,2.488,2.703,24000
0.8444,0.864,2.268,2.39,24000
0.8541,0.773,2.031,2.071,24000
0.8563,0.678,1.781,1.745,24000
0.8493,0.575,1.51,1.408,24000
0.8232,0.469,1.232,1.071,24000
0.7538,0.36,0.945,0.724,24000
0.5751,0.247,0.649,0.366,24000
-0.0023,0.136,0.357,-0.001,24000
0,3.579,9.022,5.984,25000
0.025,3.452,8.703,5.985,25000
0.052,3.32,8.37,5.984,25000
0.0812,3.188,8.037,5.98,25000
0.1131,3.049,7.686,5.973,25000
0.148,2.907,7.329,5.962,25000
0.1866,2.76,6.957,5.947,25000
0.23,2.603,6.563,5.926,25000
0.2783,2.448,6.171,5.898,25000
0.3317,2.296,5.788,5.861,25000
0.3902,2.151,5.422,5.814,25000
0.4546,2.01,5.067,5.753,25000
0.5223,1.872,4.721,5.646,25000
0.5905,1.732,4.367,5.45,25000
0.6494,1.621,4.087,5.209,25000
0.6933,1.536,3.872,4.918,25000
0.7256,1.466,3.695,4.604,25000
0.7512,1.403,3.538,4.295,25000
0.7747,1.334,3.364,3.978,25000
0.7957,1.26,3.177,3.656,25000
0.8147,1.179,2.972,3.326,25000
0.831,1.091,2.751,2.991,25000
0.8449,0.995,2.508,2.646,25000
0.8553,0.891,2.245,2.294,25000
0.8581,0.781,1.968,1.934,25000
0.8517,0.663,1.672,1.565,25000
0.8259,0.54,1.361,1.188,25000
0.7566,0.415,1.046,0.805,25000
0.5775,0.287,0.723,0.41,25000
-0.0018,0.16,0.404,-0.001,25000
0,4.87,11.806,6.588,26000
0.021,4.698,11.388,6.59,26000
0.0437,4.523,10.965,6.59,26000
0.0682,4.342,10.526,6.586,26000
0.0949,4.155,10.072,6.578,26000
0.1242,3.963,9.606,6.565,26000
0.1564,3.765,9.127,6.547,26000
0.1921,3.565,8.641,6.524,26000
0.2324,3.351,8.123,6.493,26000
0.2786,3.127,7.579,6.455,26000
0.3336,2.879,6.978,6.406,26000
0.3987,2.625,6.363,6.345,26000
0.4754,2.373,5.753,6.271,26000
0.5562,2.144,5.198,6.119,26000
0.6323,1.935,4.69,5.829,26000
0.6832,1.809,4.384,5.495,26000
0.7177,1.718,4.166,5.142,26000
0.746,1.634,3.962,4.784,26000
0.7709,1.549,3.754,4.424,26000
0.7927,1.459,3.537,4.06,26000
0.8122,1.364,3.307,3.695,26000
0.8295,1.261,3.056,3.322,26000
0.8442,1.148,2.783,2.939,26000
0.855,1.028,2.491,2.548,26000
0.8583,0.901,2.185,2.15,26000
0.8516,0.768,1.861,1.744,26000
0.8259,0.627,1.52,1.329,26000
0.7567,0.484,1.173,0.904,26000
0.577,0.336,0.814,0.462,26000
0,0.193,0.467,0,26000
0,6.615,15.442,7.26,26999
0.0177,6.382,14.898,7.264,26999
0.0368,6.134,14.318,7.263,26999
0.0576,5.884,13.736,7.258,26999
0.0801,5.631,13.145,7.249,26999
0.1054,5.335,12.452,7.23,26999
0.1324,5.082,11.862,7.21,26999
0.1636,4.776,11.148,7.177,26999
0.1982,4.481,10.46,7.139,26999
0.2373,4.183,9.764,7.092,26999
0.2822,3.878,9.053,7.037,26999
0.3347,3.562,8.315,6.97,26999
0.3975,3.236,7.554,6.892,26999
0.4756,2.888,6.74,6.792,26999
0.5607,2.548,5.947,6.561,26999
0.6335,2.3,5.37,6.247,26999
0.6854,2.129,4.971,5.865,26999
0.7151,2.025,4.727,5.477,26999
0.747,1.888,4.408,5.038,26999
0.7711,1.763,4.116,4.601,26999
0.7973,1.627,3.799,4.171,26999
0.8184,1.493,3.486,3.742,26999
0.8361,1.351,3.155,3.302,26999
0.8483,1.206,2.815,2.86,26999
0.8506,1.061,2.478,2.419,26999
0.8427,0.907,2.117,1.965,26999
0.8165,0.742,1.733,1.499,26999
0.7491,0.57,1.331,1.017,26999
0.5748,0.395,0.923,0.522,26999
0.0251,0.217,0.508,0.012,26999
0,8.699,18.276,9.043,30000
0.0182,8.647,18.166,9.075,30000
0.0377,8.342,17.526,9.075,30000
0.0581,8.115,17.048,9.08,30000
0.08,7.857,16.506,9.075,30000
0.1023,7.678,16.129,9.075,30000
0.1302,7.202,15.131,9.027,30000
0.1574,6.923,14.545,8.996,30000
0.187,6.629,13.926,8.952,30000
0.2189,6.332,13.302,8.896,30000
0.2533,6.033,12.674,8.828,30000
0.2927,5.685,11.943,8.739,30000
0.334,5.373,11.287,8.64,30000
0.3838,4.99,10.483,8.511,30000
0.4422,4.578,9.617,8.355,30000
0.5012,4.182,8.785,8.073,30000
0.5504,3.862,8.113,7.676,30000
0.5853,3.673,7.717,7.307,30000
0.6537,3.27,6.869,6.861,30000
0.7018,2.97,6.24,6.339,30000
0.7242,2.764,5.807,5.783,30000
0.7451,2.546,5.349,5.22,30000
0.7614,2.329,4.893,4.657,30000
0.7645,2.146,4.509,4.122,30000
0.7576,1.963,4.124,3.58,30000
0.7398,1.753,3.682,2.996,30000
0.7078,1.469,3.087,2.311,30000
0.6229,1.14,2.396,1.52,30000
0.4384,0.873,1.833,0.789,30000
0.0023,0.594,1.248,0.003,30000
